967,all in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting,Positif,Negatif
968,it sure does beat the nachos at the movies but i would expect a little bit more coming from a restaurant,Negatif,Negatif
969,my boyfriend and i sat at the bar and had a completely delightful experience,Positif,Negatif
970,all in all ha long bay was a bit of a flop,Negatif,Negatif
971,go to place for gyros,Positif,Positif
972,the problem i have is that they charge 1199 for a sandwich that is no bigger than a subway sub which offers better and more amount of vegetables,Negatif,Negatif
973,i love the ownerchef his one authentic japanese cool dude,Positif,Negatif
974,shrimp when i unwrapped it i live only 12 a mile from brushfire it was literally ice cold,Negatif,Negatif
975,we definately enjoyed ourselves,Positif,Positif
976,it lacked flavor seemed undercooked and dry,Negatif,Negatif
977,seriously killer hot chai latte,Positif,Negatif
978,it really is impressive that the place hasnt closed down,Negatif,Negatif
979,my boyfriend tried the mediterranean chicken salad and fell in love,Positif,Negatif
980,i would avoid this place if you are staying in the mirage,Negatif,Negatif
981,their rotating beers on tap is also a highlight of this place,Positif,Negatif
982,the refried beans that came with my meal were dried out and crusty and the food was bland,Negatif,Negatif
983,if you stay in vegas you must get breakfast here at least once,Positif,Negatif
984,spend your money and time some place else,Negatif,Negatif
985,i want to first say our server was great and we had perfect service,Positif,Negatif
986,a lady at the table next to us found a live green caterpillar in her salad,Negatif,Negatif
987,the pizza selections are good,Positif,Positif
988,the presentation of the food was awful,Negatif,Positif
989,i had strawberry tea which was good,Positif,Positif
990,i cant tell you how disappointed i was,Negatif,Positif
991,overall a great experience,Positif,Positif
992,i think food should have flavor and texture and both were lacking,Negatif,Negatif
993,their regular toasted bread was equally satisfying with the occasional pats of butter mmmm,Positif,Negatif
994,appetite instantly gone,Negatif,Negatif
995,the chips and sals a here is amazing,Positif,Positif
996,overall i was not impressed and would not go back,Negatif,Negatif
997,this is my new fav vegas buffet spot,Positif,Negatif
998,the whole experience was underwhelming and i think well just go to ninja sushi next time,Negatif,Negatif
999,every time i eat here i see caring teamwork to a professional degree,Positif,Negatif
1000,then as if i hadnt wasted enough of my life there they poured salt in the wound by drawing out the time it took to bring the check,Negatif,Negatif
